taxon_name,trait_domain_name,data_source_id,n_records,source_taxon_median,source_taxon_log10_median,n_sources_for_taxon,other_source_median,cross_source_ratio,cross_source_log10_gap,cross_source_nearest_factor,cross_source_factor_relative_error,flag_cross_source_corroborated,n_source_taxon_groups,domain_log10_median,lwr_25_log10,upr_75_log10,iqr_log10,global_outlier_lwr,global_outlier_upr,flag_global_log_outlier,global_ratio_to_median,global_nearest_factor,suggested_scale_factor,diagnostic_reason,diagnostic_priority
Brachypodium retusum,Leaf mass per area,157,4,0.09016002645319553,-1.044985969538756,6,0.007421587028444527,0.08231571485060811,1.084517245937243,0.1,0.17684285149391896,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.21917756915403286,0.1,0.1,cross_source_power_of_ten,high
Brachypodium retusum,Leaf mass per area,371,1,0.0691131427491325,-1.1604393581151935,6,0.007421587028444527,0.10738315077616235,0.9690638573608055,0.1,0.07383150776162348,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.2859232650525465,0.1,0.1,cross_source_power_of_ten,high
Brassica barrelieri,Leaf mass per area,297,1,0.0034781640039679928,-2.4586499437999416,2,0.034781640040241986,10.000000000161597,1.0000000000070182,10,1.615969580370802e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,5.681461659177283,10,10,cross_source_power_of_ten,high
Brassica barrelieri,Leaf mass per area,357,1,0.034781640040241986,-1.4586499437929237,2,0.0034781640039679928,0.09999999999838403,1.000000000007018,0.1,1.6159712457053388e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.5681461659085473,1,0.1,cross_source_power_of_ten,high
Brassica napus,Leaf mass per area,297,1,0.004972650422675286,-2.303412070596742,2,0.041592107995846304,8.364172917964693,0.9224230026895863,10,0.16358270820353074,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.973948247551101,10,10,cross_source_power_of_ten,high
Brassica napus,Leaf mass per area,463,2,0.041592107995846304,-1.3809890679071557,2,0.004972650422675286,0.11955754738788164,0.9224230026895863,0.1,0.19557547387881638,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.47511550592358,1,0.1,cross_source_power_of_ten,high
Briza media,Leaf mass per area,297,45,0.004642525533890436,-2.3332456989619628,11,0.04776529584373494,10.288644724740507,1.0123581709401812,10,0.028864472474050728,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.256531340241209,10,10,cross_source_power_of_ten,high
Briza media,Leaf mass per area,346,1,62.5,1.7958800173440752,11,0.04689177188249431,7.50268350119909e-4,3.1247833737660082,0.001,0.24973164988009103,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.161768869259951e-4,1e-4,0.001,cross_source_power_of_ten_and_global_outlier,high
Briza media,Leaf mass per area,423,28,0.004893429211400438,-2.3103866898260783,11,0.04776529584373494,9.761108985178334,0.9894991618042965,10,0.02388910148216663,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.038283702324025,10,10,cross_source_power_of_ten,high
Bromus ciliatus,Leaf mass per area,418,2,0.003242119396394451,-2.489170995582363,3,0.0336402317681293,10.376000281032365,1.0160299748388228,10,0.03760002810323648,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,6.095104163915398,10,10,cross_source_power_of_ten,high
Bromus erectus,Leaf mass per area,270,1,0.005390835579514825,-2.268343913951065,14,0.06691207811140043,12.412190489664779,1.093848432072896,10,0.2412190489664779,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.6656757827982553,10,10,cross_source_power_of_ten,high
Bromus erectus,Leaf mass per area,297,15,0.005737234652897303,-2.2412973871099933,14,0.06691207811140043,11.662775214817096,1.0668019052318247,10,0.16627752148170954,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.4443519619500593,10,10,cross_source_power_of_ten,high
Bromus hordeaceus,Leaf mass per area,333,84,0.004351058741184727,-2.36140505350338,12,0.0361851187388154,8.316393983907178,0.9199350555733067,10,0.16836060160928223,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.541665973347457,10,10,cross_source_power_of_ten,high
Bromus hordeaceus,Leaf mass per area,486,1,0.0033053066485013013,-2.480788242812488,12,0.0361851187388154,10.947582958822453,1.0393182448824145,10,0.09475829588224531,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,5.978584601775085,10,10,cross_source_power_of_ten,high
Bromus inermis,Leaf mass per area,270,2,0.0053798010441838216,-2.2692337851162896,13,0.060132319743081,11.177424452915577,1.048341743197393,10,0.11774244529155772,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.6731944677096653,10,10,cross_source_power_of_ten,high
Bromus inermis,Leaf mass per area,297,369,0.005109862033725089,-2.2915908256580013,13,0.060132319743081,11.767894973720953,1.0706987837391044,10,0.1767894973720953,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.8672385482135776,10,10,cross_source_power_of_ten,high
Bromus lanceolatus,Leaf mass per area,270,1,0.004093327875562832,-2.3879234669734366,5,0.03654586834733894,8.928155637254903,0.9507617523609585,10,0.10718443627450966,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.8276258422512885,10,10,cross_source_power_of_ten,high
Bromus lanceolatus,Leaf mass per area,297,2,0.00398841151059695,-2.399200039036036,5,0.03654586834733894,9.163013457924023,0.9620383244235577,10,0.08369865420759766,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.954617992744945,10,10,cross_source_power_of_ten,high
Bromus madritensis,Leaf mass per area,297,6,0.0031366612111442963,-2.5035323866501065,6,0.030487804878048783,9.719827174744964,0.9876585429384274,10,0.028017282525503617,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,6.300028630017583,10,10,cross_source_power_of_ten,high
Bromus sterilis,Leaf mass per area,297,2,0.0028431417219797104,-2.546201491509097,4,0.03143258275071658,11.055580700644684,1.0435815590777506,10,0.10555807006446845,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,6.950429266366243,10,10,cross_source_power_of_ten,high
Buddleja davidii,Leaf mass per area,541,1,0.06666666666666667,-1.1760912590556813,5,0.007388483373884834,0.11082725060827252,0.9553534405670521,0.1,0.10827250608272512,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.2964158314931204,0.1,0.1,cross_source_power_of_ten,high
Buphthalmum salicifolium,Leaf mass per area,297,1,0.005349691501028038,-2.271671261579556,4,0.04116920543433512,7.695622341292713,0.8862437467744253,10,0.23043776587072867,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.6938682219483607,10,10,cross_source_power_of_ten,high
Bupleurum baldense,Leaf mass per area,157,1,0.062073246430788334,-1.207095540419218,2,0.006207324643078833,0.1,1,0.1,0,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3183506030236113,1,0.1,cross_source_power_of_ten,high
Bupleurum baldense,Leaf mass per area,297,1,0.006207324643078833,-2.207095540419218,2,0.062073246430788334,10,1,10,0,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.183506030236113,10,10,cross_source_power_of_ten,high
Bupleurum falcatum,Leaf mass per area,297,20,0.005446561402572103,-2.2638775959242157,6,0.06459948320413436,11.860599455213647,1.074106639577342,10,0.18605994552136468,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.628170871908772,10,10,cross_source_power_of_ten,high
Bupleurum rigidum,Leaf mass per area,270,1,0.008064516129032258,-2.093421685162235,5,0.07610088835170231,9.436510155611087,0.9748114116304488,10,0.05634898443889132,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.4503708736764622,1,10,cross_source_power_of_ten,high
Bupleurum rigidum,Leaf mass per area,297,2,0.009351407000686342,-2.02912304082131,5,0.07610088835170231,8.137907840618734,0.9105127672895237,10,0.18620921593812662,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.1131638727118114,1,10,cross_source_power_of_ten,high
Buxus sempervirens,Leaf mass per area,157,4,0.17997874093502148,-0.7447787906737576,6,0.01639344262295082,0.0910854389678691,1.0405510443370094,0.1,0.0891456103213091,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.10979660892287893,0.1,0.1,cross_source_power_of_ten,high
Buxus sempervirens,Leaf mass per area,297,72,0.011554490918917418,-1.9372491844103568,6,0.11551531511540925,9.99743873841153,0.9998887515751176,10,2.5612615884700317e-4,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.7102489042179434,1,10,cross_source_power_of_ten,high
Buxus sempervirens,Leaf mass per area,541,1,0.1639344262295082,-0.785329835010767,6,0.01639344262295082,0.09999999999999999,1,0.1,1.3877787807814457e-16,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.12054243814053563,0.1,0.1,cross_source_power_of_ten,high
Cakile maritima,Leaf mass per area,297,3,0.006968641114982578,-2.156851901070011,4,0.08677516510700439,12.45223619285513,1.0952473497458457,10,0.245223619285513,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.8357114546175186,1,10,cross_source_power_of_ten,high
Calamagrostis canadensis,Leaf mass per area,297,11,0.003831928928194263,-2.416582554494143,4,0.03161129953588498,8.249448287857811,0.9164249044831344,10,0.17505517121421885,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,5.156947272032727,10,10,cross_source_power_of_ten,high
Calamagrostis epigejos,Leaf mass per area,121,7,0.05360414177618476,-1.2708016528249646,2,0.006037237104556883,0.11262631775291486,0.9483601146413251,0.1,0.12626317752914853,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.3686479211883238,1,0.1,cross_source_power_of_ten,high
Calamagrostis epigejos,Leaf mass per area,297,8,0.006037237104556883,-2.21916176746629,2,0.05360414177618476,8.878919420892807,0.9483601146413251,10,0.11210805791071934,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,3.2731951869107685,10,10,cross_source_power_of_ten,high
Calamagrostis purpurascens,Leaf mass per area,155,5,0.08876945885347835,-1.0517364276094487,3,0.008052353442837841,0.09071085423793046,1.0423407432199683,0.1,0.09289145762069545,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.22261097102655567,0.1,0.1,cross_source_power_of_ten,high
Calamagrostis purpurea,Leaf mass per area,155,2,0.03662728599005862,-1.4361952605112458,2,0.004173622704507512,0.11394845650426617,0.943291553206028,0.1,0.13948456504266168,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.539517327006927,1,0.1,cross_source_power_of_ten,high
Calamagrostis purpurea,Leaf mass per area,297,1,0.004173622704507512,-2.379486813717274,2,0.03662728599005862,8.775897723218046,0.943291553206028,10,0.1224102276781954,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.734748881716777,10,10,cross_source_power_of_ten,high
Calliandra eriophylla,Leaf mass per area,297,3,4.084507042201746e-4,-3.3888603508256243,2,3212.797463589673,7865814.479922699,6.89574369909178,10000000,0.2134185520077301,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,48.380515025927174,100,10000000,cross_source_power_of_ten,high
Calluna vulgaris,Leaf mass per area,138,4,0.010795454545454546,-1.9667590668613208,9,0.09531261539183337,8.828958057348776,0.9459094536744949,10,0.11710419426512235,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.830497766413656,1,10,cross_source_power_of_ten,high
Calluna vulgaris,Leaf mass per area,297,39,0.008258258258320257,-2.083111539672797,9,0.09531261539183337,11.54149124554263,1.0622619264859707,10,0.15414912455426305,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,2.3928841669446803,1,10,cross_source_power_of_ten,high
Calluna vulgaris,Leaf mass per area,346,1,66.66666666666667,1.8239087409443189,9,0.06518012903229249,9.777019354843873e-4,3.0097935250735985,0.001,0.022298064515612708,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.964158314931204e-4,1e-4,0.001,cross_source_power_of_ten_and_global_outlier,high
Calluna vulgaris,Leaf mass per area,522,1,0.011140000000000002,-1.9531148091622899,9,0.09531261539183337,8.555890071080194,0.9322651959754638,10,0.14441099289198062,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.773882893435789,1,10,cross_source_power_of_ten,high
Calycanthus floridus,Leaf mass per area,323,1,0.03717472118959108,-1.429752280002408,3,0.003031055918402014,0.08153540420501418,1.0886537714790563,0.1,0.18464595794985827,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.5315723911443292,1,0.1,cross_source_power_of_ten,high
Calystegia sepium,Leaf mass per area,125,2,3.095901428975222e-5,-4.509212875357888,4,0.026280229196725003,848.8716388306992,2.9288420238574613,1000,0.15112836116930078,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,638.297306494536,1000,1000,cross_source_power_of_ten,high
Campanula latifolia,Leaf mass per area,297,2,0.0016645921221803694,-2.7786921650326937,2,0.015688735487919672,9.424972807975175,0.9742801058949797,10,0.05750271920248249,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,11.871409920521932,10,10,cross_source_power_of_ten,high
Campanula latifolia,Leaf mass per area,498,7,0.015688735487919672,-1.804412059137714,2,0.0016645921221803694,0.10610110186777676,0.9742801058949797,0.1,0.06101101867776751,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,1.2595696732914332,1,0.1,cross_source_power_of_ten,high
Campanula lusitanica,Leaf mass per area,297,1,0.0041639361410790296,-2.3804959395336582,2,0.041639361410265634,9.999999999874,0.9999999999945278,10,1.2600054333233856e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,4.74576332665704,10,10,cross_source_power_of_ten,high
Campanula lusitanica,Leaf mass per area,357,1,0.041639361410265634,-1.3804959395391303,2,0.0041639361410790296,0.10000000000126001,0.9999999999945278,0.1,1.260005988434898e-11,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.47457633267168375,1,0.1,cross_source_power_of_ten,high
Campanula micrantha,Leaf mass per area,297,20,0.002276977834961514,-2.6426411969653394,3,0.02276977834960612,9.999999999996039,0.9999999999998279,10,3.9612757518625585e-13,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,8.678633199435032,10,10,cross_source_power_of_ten,high
Campanula parryi,Leaf mass per area,155,14,0.07806728154588055,-1.1075309433479894,3,0.008433181634041234,0.10802453303161337,0.9664776023806005,0.1,0.08024533031613365,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,0.253128519932656,0.1,0.1,cross_source_power_of_ten,high
Campanula patula,Leaf mass per area,297,10,0.0019381156703728727,-2.7126203070037422,2,0.21563540155163013,111.2603364432548,2.0463403688820705,100,0.11260336443254801,TRUE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,FALSE,10.196014476820611,10,100,cross_source_power_of_ten,high
